Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Reference,EDGAR AR6,ECU,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,38.63272473145,38.59907888458,38.774145703929996,40.48850332745,43.68837068655,42.58326239052,40.91402955619,39.669663073260004,41.11601897417,40.00660253894
Reference,EDGAR AR6,EGY,Emissions|CH4,Mt CH4/yr,2.537442664129163,2.6012303589329004,2.63116085495017,2.5240520768675547,2.478941638506879,2.3979414412081,2.4407386550931,2.5391860449241,2.559624792722,2.6199830749812696
Reference,EDGAR AR6,EGY,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,211.95866098927002,220.07425083014,234.19287794958998,229.93168569710002,234.53601958590002,240.844347895,248.2858292776,260.40524786739996,299.0315241596,282.3406451253
Reference,EDGAR AR6,ERI,Emissions|CH4,Mt CH4/yr,0.1474208285072,0.15221114249659998,0.1544250044451,0.1567525589196,0.1583721164496,0.16013021344220002,0.16268446561449998,0.1641153179999,0.1659626797836,0.1682742731789277
Reference,EDGAR AR6,ERI,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.5033020452,0.5886328822,0.6351461492,0.6507717408,0.6622275804,0.665717714,0.6850454896,0.7213298022,0.8215373798,0.8535529447
Reference,EDGAR AR6,ESH,Emissions|CH4,Mt CH4/yr,0.012927208515119,0.013095025897502001,0.013248731998962999,0.013361268463626999,0.013468428711001,0.013593674651709001,0.013697628025665999,0.013777419655662001,0.013870783301326,0.014026009171985723
Reference,EDGAR AR6,ESH,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.2528692655,0.2388053236,0.23937540770000001,0.2379760158,0.2333149987,0.2379379959,0.2398934948,0.2146028564,0.2255380377,0.2328135402
Reference,EDGAR AR6,ESP,Emissions|CH4,Mt CH4/yr,1.7705898534103939,1.7449362634777097,1.695247036217336,1.6386339851863503,1.6716828275524338,1.7255309788442659,1.725023277457583,1.733273065856084,1.751597117692054,1.7501567797544404
Reference,EDGAR AR6,ESP,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,291.32733838518,293.20544184812,287.0594868983,260.3526181506,257.63099469147,273.71330854829995,264.3393718599201,280.22477502744,275.86426084441,255.83122515581
Reference,EDGAR AR6,EST,Emissions|CH4,Mt CH4/yr,0.11240995350723242,0.11304692742920243,0.13090155772845286,0.1324895626719978,0.13924373127443676,0.13986697857419877,0.12192276960105992,0.1269736418277394,0.12803528536076142,0.12784629153539182
Reference,EDGAR AR6,EST,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,22.09456485324017,21.42405471685886,20.37069098925815,22.9597915600891,21.7975488084003,19.625051933076,19.8465825318544,20.6551036909541,20.6564878290914,16.2235201532336
Reference,EDGAR AR6,ETH,Emissions|CH4,Mt CH4/yr,3.1974106637636113,3.1555038613898714,3.258529526960611,3.3568763935149706,3.4549939609979514,3.5284161225484505,3.6293511464406114,3.724266475677307,3.773606587605307,3.874347995480885
Reference,EDGAR AR6,ETH,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,6.822441102,7.952785239999999,8.919333380000001,10.300647371,12.807189912,13.467179161999999,15.964491733,17.590439053,18.650739463999997,19.083748556
Reference,EDGAR AR6,FIN,Emissions|CH4,Mt CH4/yr,0.8190743686648229,0.8229430353258437,0.9029932902184095,0.9015286016296545,0.908570958758247,0.913370387860875,0.77044990424882,0.79004211628101,0.7992073303692779,0.8140809183958193
Reference,EDGAR AR6,FIN,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,65.86149834519,58.13944130122,52.25773395176,53.528015643210004,49.47226570979,46.06908284515,48.86606878094,46.16216135915,47.48694403203,44.19622171872
Reference,EDGAR AR6,FJI,Emissions|CH4,Mt CH4/yr,0.038058257063314276,0.038618371360529063,0.038718142379204706,0.03935349875140921,0.039700963405976196,0.022431659903777434,0.02294959777104166,0.024109202284228515,0.024375397177273005,0.024217145623957093
Reference,EDGAR AR6,FJI,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.9133113661660001,2.229611782667,1.1366896577587,1.4079891286427,1.7934701880162,2.3827824214893,2.21713146265862,2.2935782881983,2.3575084083566,2.4293631293062
Reference,EDGAR AR6,FLK,Emissions|CH4,Mt CH4/yr,0.0039336541415642004,0.00393416593206225,0.0039348708787845,0.0039352408517326,0.003935354555759,0.0039178429420449,0.0039105281667423004,0.0039193369168578004,0.003920186347043,0.003917649081152646
Reference,EDGAR AR6,FLK,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.03523286281,0.03749261389,0.04101862767,0.04397160568,0.042574183341,0.043308040457,0.043559999789,0.035108699161,0.034106560354000004,0.034188137879000005
Reference,EDGAR AR6,FRA,Emissions|CH4,Mt CH4/yr,2.9328142866602698,2.848447899433315,2.827584002165233,2.82014337474206,2.7647219525785744,2.737195910768826,2.7425149917854417,2.7178099294927027,2.6943676368905485,2.67541685706357
Reference,EDGAR AR6,FRA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,378.42861686224,360.56564858473996,361.736410551279,356.534331721941,323.706741317989,329.517820403035,331.912846695177,336.04601340461,327.58489021943996,319.61344161769097
Reference,EDGAR AR6,FRO,Emissions|CH4,Mt CH4/yr,0.0013761076680199999,0.00138408216797,0.00139142486264,0.00139453811364,0.0014111907836,0.00141704504445,0.0013939479241799999,0.0013967492003700002,0.00139767707098,0.0013962673027656065
Reference,EDGAR AR6,FRO,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.0018852483499999999,0.0018967946,0.0019083396500000002,0.00190834086,0.00190833471,0.00190832858,0.0019083246300000002,0.0019217906800000001,0.0019371967399999998,0.00194296191
Reference,EDGAR AR6,FSM,Emissions|CH4,Mt CH4/yr,0.00109588536533,0.0011564235543100002,0.001156026450034,0.00118839111202,0.001189358779225,0.001205404311713,0.001237970242822,0.001261090354653,0.0012815446284439999,0.0013041991887099607
Reference,EDGAR AR6,GAB,Emissions|CH4,Mt CH4/yr,0.483476408729,0.4810903287109,0.47677706251305,0.459023497186,0.46025966528299994,0.481448082121,0.47648708333699996,0.42312989981099997,0.41222364945325,0.4291903340906988
Reference,EDGAR AR6,GAB,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,5.961331893644999,5.826355161477,5.896674381415,6.084689737214,6.274083328898,6.4473900880479995,6.623055825258,6.512626170848,6.346823440413,6.2376607532129995
Reference,EDGAR AR6,GBR,Emissions|CH4,Mt CH4/yr,2.1908332510231125,2.081568554755682,2.0116474402411577,1.951836778442518,1.9147568068821212,1.9123621831408752,1.9001152299552946,1.9217601148431314,1.8986583214303985,1.8931623445395545
Reference,EDGAR AR6,GBR,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,502.019579732665,462.87403276692396,485.581159382348,472.203805231611,434.2346190911,419.48593248060104,397.636685324721,384.036804947932,376.199904570817,359.419093444077
Reference,EDGAR AR6,GEO,Emissions|CH4,Mt CH4/yr,0.1550825439762,0.15536087603499998,0.16613349544220002,0.17202726860273998,0.17423846894474,0.15757622319574,0.15847569114374,0.15625632056464,0.15317504638362,0.14787964922593527
Reference,EDGAR AR6,GEO,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,6.2316591514,7.52080512483,8.186101798708,8.3062787692,9.419988359300001,10.14437762179,10.608037051603999,10.609806621654,10.6654458723632,11.0021101119632
Reference,EDGAR AR6,GHA,Emissions|CH4,Mt CH4/yr,0.3527451442108,0.427496423941,0.4397054931911,0.47603047153090006,0.4949537450935,0.5137519608129,0.5109866545114,0.584139014362,0.6115339598591,0.6457428942252242
Reference,EDGAR AR6,GHA,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,11.387740745436,12.316769089143001,14.743701643434,15.624310155905999,15.223456055066,15.937811584292,15.114079291613,16.181943018913,17.558957826203,17.736271707699
Reference,EDGAR AR6,GIB,Emissions|CH4,Mt CH4/yr,0.0004748133869,0.00047726998350000003,0.0004806178926,0.0004869367956,0.0004927997591,0.0004985192912,0.0005087474651,0.0005190281087,0.0005296435151,0.0005330388503878623
Reference,EDGAR AR6,GIB,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.47481533659999997,0.45919111035000004,0.46859130810000005,0.49976125128,0.5371826020300001,0.59022111096,0.6463083834300001,0.70453311801,0.7808262707100001,0.7921971516000001
Reference,EDGAR AR6,GIN,Emissions|CH4,Mt CH4/yr,0.47623300739835,0.50143285880317,0.5245738570669399,0.546296481525,0.5670669542988099,0.5895197835654999,0.60525594899135,0.63857912056077,0.66423868672581,0.6894910291210133
Reference,EDGAR AR6,GIN,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2.72086941561,2.7158561874,2.5745350533000004,2.2861860891,2.37475436366,2.70168903664,3.02056670322,2.904124182,3.0469536929999994,3.0736941
Reference,EDGAR AR6,GLP,Emissions|CH4,Mt CH4/yr,0.009786838654574,0.009787703829444,0.009711326165663,0.009699050757311999,0.009590251496663,0.009631611101067,0.009689901735788998,0.009643328324252999,0.009654957933583999,0.00968284926096261
Reference,EDGAR AR6,GLP,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1.9854610842000002,2.1642742941999997,1.7845869565,1.9550155688,2.0678051089,2.0809990105000002,2.276271886,1.9043664250999999,1.8557281601000002,1.8157626333999999
Reference,EDGAR AR6,GMB,Emissions|CH4,Mt CH4/yr,0.0460218691464,0.039169925818312,0.041266021945952004,0.043702371861865,0.045774162856960995,0.046639818036698,0.046185476677008,0.047241990872846994,0.048422714883764005,0.04925693105285382
Reference,EDGAR AR6,GMB,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.480440242586,0.476869209987,0.465273478689,0.461675589991,0.499811412093,0.521816575994,0.531426286896,0.546039182198,0.5735759204999998,0.578521134403
Reference,EDGAR AR6,GNB,Emissions|CH4,Mt CH4/yr,0.064545060884206,0.064961773962314,0.068602240068866,0.072480583594514,0.066599350805501,0.070996833105442,0.075372830107235,0.07800690582711998,0.076680277625418,0.0784498699267685
Reference,EDGAR AR6,GNB,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.34289412599999997,0.32884651060000003,0.3350747612,0.3417702174,0.3516308273,0.37044529819999994,0.3893718297,0.3054497758,0.3207001445,0.3234311094
Reference,EDGAR AR6,GNQ,Emissions|CH4,Mt CH4/yr,0.42610017488616003,0.41823256387575497,0.42495876251046,0.424339072607335,0.39499999447810497,0.387757117744095,0.38712852130128,0.35774497295515,0.356930712459095,0.3457349479229211
Reference,EDGAR AR6,GNQ,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,7.4435356624,7.8196971540649995,7.074651271127999,6.742628562656,6.058168554438,5.468315975593,4.730884056592,4.633190013658,4.657811815244,4.304794824199
Reference,EDGAR AR6,GRC,Emissions|CH4,Mt CH4/yr,0.52430400235452,0.51238638260086,0.50448749543646,0.48499018435142,0.48068023569976,0.4744328266847133,0.460444116054018,0.4668221117483461,0.4666231353738042,0.47384114699257956
Reference,EDGAR AR6,GRC,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,90.01515323485,87.09020299031,82.46373595121,74.99552170622,72.26033721629,70.55770365185789,70.5651835188485,70.9045016677798,69.689907033003,72.5047908046519
Reference,EDGAR AR6,GRD,Emissions|CH4,Mt CH4/yr,0.001818468508838,0.001830655928217,0.001837987700613,0.0018517865794530001,0.0018685088883839999,0.001889500310656,0.001908060602965,0.0019257187683100001,0.001945370340101,0.001952271436287853
Reference,EDGAR AR6,GRD,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.23483502035,0.2567779825,0.2793645452,0.33802690061999996,0.27650355488,0.28156441462,0.28025453748999996,0.22494472811000002,0.21848394639,0.21326885298
Reference,EDGAR AR6,GRL,Emissions|CH4,Mt CH4/yr,0.00237870802847,0.00238331492773,0.00238232146723,0.00238515579312,0.00237981198494,0.00237973162455,0.00237902843619,0.0023795631948,0.002379765681718,0.0023771599070051466
Reference,EDGAR AR6,GRL,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.6529636034,0.69400642978,0.54807439414,0.53974697697,0.48802988377,0.52522383857,0.52142922215,0.5115937695,0.51297680092,0.52053946584
Reference,EDGAR AR6,GTM,Emissions|CH4,Mt CH4/yr,0.51877312178426,0.5254431483889701,0.53956797132151,0.55226059215684,0.57385572003641,0.5898477044473001,0.60697424361703,0.62147508407689,0.63495362919017,0.6439142342143573
Reference,EDGAR AR6,GTM,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,11.71097805338,12.091098839030002,12.55946570581,13.657121270949999,14.75233910529,17.17687101722,18.32041721102,17.850843515980003,19.635237980414,22.850840824084
Reference,EDGAR AR6,GUF,Emissions|CH4,Mt CH4/yr,0.0036871302384369996,0.0036886094472099997,0.003968461800888,0.0041362111288830005,0.00431365848239,0.004481492352806999,0.004605234301459,0.004699888963761,0.0047307435767029995,0.004808593624467707
Reference,EDGAR AR6,GUF,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,0.6479509113999999,0.7055816077,0.543127948,0.533843644,0.5166408987000001,0.5832358374000001,0.5561514668,0.5352651073,0.5207864087999999,0.5223349747
Reference,EDGAR AR6,GUM,Emissions|CH4,Mt CH4/yr,0.0020571272624299998,0.00206596097298,0.00207625225602,0.00208587518528,0.0020987144074800005,0.00211068749495,0.0021253429881300002,0.00214260319793,0.00216162852913,0.0021704734524392614
Reference,EDGAR AR6,GUY,Emissions|CH4,Mt CH4/yr,0.060789165472378,0.063732803083897,0.064727253841044,0.070863106582103,0.07668352524866599,0.078485227832425,0.06663774964239401,0.072571459806157,0.071076309028861,0.06961883052595322
Reference,EDGAR AR6,GUY,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1.4291968901899998,1.62614007328,1.9679185869,2.0546792666,1.98869383827,2.0119986779,2.30140594153,1.76725956728,1.7246302356,1.7301507105999998
Reference,EDGAR AR6,HKG,Emissions|CH4,Mt CH4/yr,0.17919104601260896,0.18125469895557,0.18238249236716,0.18398575641537998,0.1857806285407,0.18733612698405,0.188972114060169,0.19100012976318897,0.192969971063949,0.1940037096746268
Reference,EDGAR AR6,HKG,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,42.694962909000004,46.3533926,45.814143703,46.975901991,48.890057209,44.893947917,45.6961306072,45.0428308085,43.6226911748,42.746574139299994
Reference,EDGAR AR6,HND,Emissions|CH4,Mt CH4/yr,0.3151120225235,0.30635112287870003,0.3149791989784,0.3196989154171,0.3239530281197,0.3310517532285,0.3359588796885,0.3413822955131,0.34664918668356,0.35102160745376537
Reference,EDGAR AR6,HND,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,8.244664543999999,8.978861281,9.321084067,9.539815479,9.242592099,10.338131999,9.897584649,10.198488684,11.01386035,12.260373194
Reference,EDGAR AR6,HRV,Emissions|CH4,Mt CH4/yr,0.18305234676372,0.18433145780873508,0.17347224860561528,0.173657461066773,0.173631547845528,0.182738664512442,0.18071227525286798,0.17824143463566203,0.17444010676421692,0.170226442697118
Reference,EDGAR AR6,HRV,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,21.46000370399,20.919065528499,19.304645287314,18.912862183755,18.24906875184,18.535393361588998,18.810135261144,19.267122178155002,18.041660629714002,18.656673906877998
Reference,EDGAR AR6,HTI,Emissions|CH4,Mt CH4/yr,0.30302300087699996,0.30974014497700003,0.31641317405700004,0.322463225513,0.323418297721,0.322661497532,0.328087224524,0.331475884708,0.333309423942,0.3368509382232848
Reference,EDGAR AR6,HTI,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,2.3559047800000004,2.409560975,2.3011240699999997,2.3694773479999998,3.0139399989999998,3.454846819,3.494838452,3.5456766099999997,3.5158969439999996,3.44660005
Reference,EDGAR AR6,HUN,Emissions|CH4,Mt CH4/yr,0.36048818232147,0.35584326371354497,0.35483248020974795,0.34778303709673003,0.33196284234818296,0.324988993178546,0.317386076548169,0.317726485486372,0.319301960495115,0.3212501692434627
Reference,EDGAR AR6,HUN,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,51.956858402959995,51.060368530846,47.381298117819995,44.467898774458,44.57758781452,47.32479883036,48.185268983181,50.711972591506,50.40185083032701,50.436550643989996
Reference,EDGAR AR6,IDN,Emissions|CH4,Mt CH4/yr,11.146248456758979,11.60920853600885,12.79423632407378,12.962442768276981,13.3655919324418,13.228415086184,13.73827970936945,14.58469501614588,14.705028907931899,15.01226474449094
Reference,EDGAR AR6,IDN,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,402.9241538418,438.4987743862,469.3080253863,472.04018935180005,511.1491319346,514.0468350477,512.8222134497,558.0443552239,606.9265512546999,645.4163978393999
Reference,EDGAR AR6,IND,Emissions|CH4,Mt CH4/yr,30.313465310700664,30.677129845286714,30.684728663087018,29.76754218038954,29.96771765186268,30.051968679942803,30.385295948275775,30.60351852634368,30.738160990416574,30.900624108186516
Reference,EDGAR AR6,IND,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,1752.35331003177,1853.8255971542098,2019.60313702784,2076.30138014994,2232.63362199114,2249.0903438004398,2291.96034889864,2401.7262967143997,2526.9251804042897,2563.66194823014
Reference,EDGAR AR6,IRL,Emissions|CH4,Mt CH4/yr,0.6556908151143549,0.6538812151541415,0.6734050739636803,0.684574397783549,0.689916377108739,0.7044557801107748,0.7416742302345487,0.7547859711036373,0.7586378188246629,0.7706190231375718
Reference,EDGAR AR6,IRL,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,41.6892356288527,37.368601318477104,37.978159521976906,36.896756768715,36.6904991179704,38.2988609414458,40.086858726644095,39.0023725043733,38.8262835824306,36.6154854861021
Reference,EDGAR AR6,IRN,Emissions|CH4,Mt CH4/yr,6.758277896570901,6.8256907051472,6.3921478575392,6.4201675213781,6.4876300550142,6.6680520369941,7.7034121046912,8.1589896336099,8.54981016320361,8.577873323232877
Reference,EDGAR AR6,IRN,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,575.3070746588,584.9080900257,589.4964275048,609.67454865606,633.2763289300799,626.86579089,640.2584358183,657.70301782512,669.67306863765,685.91889506551
Reference,EDGAR AR6,IRQ,Emissions|CH4,Mt CH4/yr,3.0889165452355,3.3816829836934,3.7626558822014,3.7714696676102,3.9376524392043,4.2907955401759,5.33400826770573,5.455729853627766,5.800445645653781,6.102179585881114
Reference,EDGAR AR6,IRQ,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,125.73910463316999,133.94561649274002,157.14892401049,168.13212710108,173.53898294773,167.98022927973,181.36603639815,181.01812196236,195.70604777675,205.92792364546
Reference,EDGAR AR6,ISL,Emissions|CH4,Mt CH4/yr,0.021114061372142,0.020401524232030004,0.01964883343375,0.0193307913294326,0.019970814994010797,0.020879993407734897,0.0208498120060958,0.020751590330561644,0.02067000436650352,0.02061127075003721
